,age,fullVisitorId,gender
7484,52,3500249170758628509,female
7485,51,3500249170758628509,male
7486,51,5037208788065339806,female
7487,50,5037208788065339806,female
7488,59,5426533618446479401,male
7489,48,5426533618446479401,male
7490,55,5857188717292018913,female
7491,49,9884208408379950496,male
7492,51,9884208408379950496,male
7493,51,9884208408379950496,female
7494,53,9884208408379950496,female
7495,46,9884208408379950496,male
7496,53,9884208408379950496,male
7497,49,9884208408379950496,female
7498,51,9884208408379950496,female
7499,57,9884208408379950496,female
7500,55,2443130648849063586,male
7501,53,2443130648849063586,male
7502,51,2443130648849063586,female
7503,56,4677742971872821654,female
7504,52,4677742971872821654,female
7505,42,4677742971872821654,male
7506,53,4677742971872821654,male
7507,46,4677742971872821654,male
7508,49,4677742971872821654,male
7509,46,4677742971872821654,female
7510,47,4677742971872821654,female
7511,45,4677742971872821654,female
7512,46,4677742971872821654,female
7513,52,4677742971872821654,male
7514,41,4677742971872821654,male
7515,51,4677742971872821654,female
7516,50,4677742971872821654,male
7517,50,4677742971872821654,male
7518,51,4677742971872821654,female
7519,46,4677742971872821654,female
7520,52,4677742971872821654,male
7521,50,4677742971872821654,female
7522,53,4677742971872821654,female
7523,46,4677742971872821654,female
7524,49,4677742971872821654,female
7525,59,7166449056011989823,female
7526,44,4175693739550513271,female
7527,47,4175693739550513271,male
7528,47,4175693739550513271,male
7529,52,4175693739550513271,male
7530,53,9521438372294298977,male
7531,47,587886297354228717,female
7532,53,587886297354228717,female
7533,55,587886297354228717,female
7534,50,587886297354228717,female
7535,41,9737166459620980047,male
7536,48,9737166459620980047,male
7537,47,9737166459620980047,male
7538,52,9737166459620980047,male
7539,55,9737166459620980047,female
7540,51,9737166459620980047,male
7541,48,9737166459620980047,female
7542,51,9737166459620980047,male
7543,42,9737166459620980047,male
7544,45,608915197735218105,female
7545,48,608915197735218105,female
7546,57,608915197735218105,male
7547,49,608915197735218105,male
7548,48,608915197735218105,male
7549,57,7111968133200925943,male
7550,47,9905174730865679854,female
7551,48,9905174730865679854,male
7552,53,9374732127201012465,male
7553,48,9374732127201012465,female
7554,41,9374732127201012465,male
7555,44,5232863160454746212,female
7556,58,5215840735346366486,male
7557,45,5215840735346366486,female
7558,48,97371986665596420,female
7559,52,97371986665596420,female
7560,49,349598333236458498,male
7561,48,2155115683587711916,male
7562,53,2155115683587711916,female
7563,48,217143916288493658,female
7564,55,217143916288493658,male
7565,42,217143916288493658,female
7566,54,217143916288493658,male
7567,49,217143916288493658,female
7568,50,217143916288493658,female
7569,56,4920953157538129017,female
7570,62,1005326553546138067,female
7571,52,1005326553546138067,female
7572,49,1005326553546138067,female
7573,54,1053771337658446740,female
7574,49,5199370466032130686,male
7575,59,5199370466032130686,female
7576,53,5199370466032130686,male
7577,46,8899113493615355633,female
7578,42,8899113493615355633,male
7579,45,8899113493615355633,female
7580,51,8899113493615355633,male
7581,51,318476411656972479,female
7582,50,318476411656972479,male
7583,51,318476411656972479,male
7584,47,856273082667959194,male
7585,49,856273082667959194,male
7586,51,856273082667959194,male
7587,49,856273082667959194,male
7588,53,5215840735346366486,female
7589,54,8825602309761363794,female
7590,53,8825602309761363794,female
7591,56,8825602309761363794,female
7592,53,8825602309761363794,male
7593,54,8825602309761363794,female
7594,48,8825602309761363794,male
7595,47,8825602309761363794,male
7596,48,8825602309761363794,male
7597,45,4540509568993725359,female
7598,53,4540509568993725359,male
7599,50,4540509568993725359,female
7600,52,4540509568993725359,male
7601,54,4540509568993725359,male
7602,50,4540509568993725359,female
7603,51,240359488343865855,female
7604,51,240359488343865855,female
7605,47,6373565169411439679,female
7606,23,9240425877262756231,male
7607,31,9240425877262756231,female
7608,26,9240425877262756231,male
7609,26,9240425877262756231,male
7610,43,3303034042373276972,male
7611,47,3303034042373276972,male
7612,53,3303034042373276972,female
7613,52,1459959210477445011,male
7614,45,1459959210477445011,male
7615,45,702289726935404752,female
7616,48,702289726935404752,male
7617,47,702289726935404752,female
7618,51,702289726935404752,female
7619,50,702289726935404752,female
7620,52,85319952392271706,male
7621,47,85319952392271706,male
7622,48,85319952392271706,female
7623,46,85319952392271706,male
7624,45,85319952392271706,female
7625,53,85319952392271706,female
7626,46,85319952392271706,male
7627,47,9832163989743197601,female
7628,56,9832163989743197601,male
7629,55,9832163989743197601,male
7630,47,9832163989743197601,female
7631,51,9832163989743197601,female
7632,42,9832163989743197601,male
7633,51,9832163989743197601,male
7634,47,853682097133967435,male
7635,43,853682097133967435,male
7636,61,853682097133967435,female
7637,42,853682097133967435,female
7638,53,853682097133967435,female
7639,53,853682097133967435,female
7640,53,853682097133967435,male
7641,55,853682097133967435,male
7642,48,6827945352712857729,female
7643,49,2616271879571385041,male
7644,55,2616271879571385041,female
7645,58,2616271879571385041,female
7646,57,2616271879571385041,male
7647,55,2616271879571385041,male
7648,45,2616271879571385041,female
7649,55,9673964860189487919,male
7650,51,9673964860189487919,male
7651,46,9673964860189487919,male
7652,24,9417857471295131045,female
7653,25,9417857471295131045,female
7654,25,9417857471295131045,male
7655,27,9417857471295131045,female
7656,22,9417857471295131045,female
7657,24,9417857471295131045,male
7658,25,9417857471295131045,male
7659,27,9417857471295131045,male
7660,26,9417857471295131045,male
7661,28,9417857471295131045,female
7662,25,9417857471295131045,male
7663,28,9417857471295131045,male
7664,26,9417857471295131045,male
7665,25,9417857471295131045,female
7666,54,9879056257140317872,female
7667,51,9879056257140317872,female
7668,54,9879056257140317872,male
7669,52,9879056257140317872,female
7670,53,9879056257140317872,female
7671,49,2969418676126258798,female
7672,53,2969418676126258798,female
7673,52,2969418676126258798,male
7674,48,2969418676126258798,female
7675,42,2969418676126258798,male
7676,49,2969418676126258798,male
7677,50,2969418676126258798,female
7678,51,2969418676126258798,female
7679,48,2969418676126258798,female
7680,47,2969418676126258798,male
7681,50,2969418676126258798,male
7682,46,2969418676126258798,male
7683,56,2969418676126258798,female
7684,53,2969418676126258798,female
7685,54,2969418676126258798,female
7686,47,2969418676126258798,male
7687,50,2969418676126258798,female
7688,47,1997283608635698919,female
7689,55,4237702059099095460,female
7690,54,8496471110769354816,female
7691,56,9918252406090832709,male
7692,54,5592426380056165387,male
7693,52,5592426380056165387,male
7694,46,5414778440969335716,female
7695,49,5192466598452489380,male
7696,50,5192466598452489380,male
7697,46,5192466598452489380,male
7698,44,2499407186380266291,male
7699,49,2499407186380266291,female
7700,53,2499407186380266291,male
7701,52,2499407186380266291,female
7702,42,2499407186380266291,male
7703,46,9029794295932939024,female
7704,47,9029794295932939024,female
7705,50,9029794295932939024,male
7706,50,9029794295932939024,female
7707,51,9029794295932939024,male
7708,54,9029794295932939024,female
7709,54,9029794295932939024,male
7710,52,9029794295932939024,male
7711,52,9029794295932939024,male
7712,48,9029794295932939024,male
7713,53,7311242886083854158,female
7714,52,7311242886083854158,male
7715,49,7311242886083854158,female
7716,46,7311242886083854158,female
7717,49,7311242886083854158,female
7718,44,7311242886083854158,male
7719,44,7311242886083854158,male
7720,52,7311242886083854158,male
7721,53,7311242886083854158,male
7722,50,7311242886083854158,female
7723,47,7311242886083854158,male
7724,50,7311242886083854158,female
7725,50,7311242886083854158,female
7726,50,7311242886083854158,female
7727,57,7311242886083854158,male
7728,46,6462196953273318864,male
7729,46,6462196953273318864,male
7730,52,6462196953273318864,male
7731,56,6462196953273318864,female
7732,51,6462196953273318864,female
7733,50,6462196953273318864,female
7734,46,6462196953273318864,female
7735,51,9102474086699884011,male
7736,43,2271817805906914184,female
7737,50,7238649130733042064,female
7738,48,7238649130733042064,female
7739,39,9263852900501117129,male
7740,47,606735064258270722,male
7741,45,4260968995177655855,female
7742,47,4260968995177655855,male
7743,50,4260968995177655855,female
7744,48,4260968995177655855,male
7745,51,5125140299363465569,male
7746,50,608915197735218105,female
7747,48,608915197735218105,male
7748,49,608915197735218105,male
7749,51,608915197735218105,male
7750,47,1452613891025216774,female
7751,43,1452613891025216774,male
7752,47,1452613891025216774,male
7753,52,4260968995177655855,male
7754,52,4260968995177655855,male
7755,46,4260968995177655855,female
7756,49,4260968995177655855,female
7757,52,2367296881084974931,female
7758,48,316080058721038988,male
7759,56,4613547766859466698,female
7760,52,5021888768610000663,female
7761,50,5021888768610000663,male
7762,53,7395718173947720444,female
7763,46,7395718173947720444,female
7764,48,7395718173947720444,male
7765,55,5402622110310553851,female
7766,48,4574431826625163321,male
7767,52,4376572204985925602,female
7768,46,9293223521534878892,male
7769,56,1762540039573649288,female
7770,52,9509348681300444250,male
7771,48,9509348681300444250,male
7772,52,9509348681300444250,male
7773,48,9509348681300444250,male
7774,50,7194598190853071809,male
7775,47,2366243354794689639,female
7776,51,8478498564954638951,male
7777,43,8478498564954638951,male
7778,51,8478498564954638951,female
7779,44,8478498564954638951,female
7780,45,8478498564954638951,male
7781,53,169854884741652554,male
7782,55,169854884741652554,female
7783,55,169854884741652554,male
7784,44,169854884741652554,female
7785,52,169854884741652554,male
7786,50,169854884741652554,female
7787,50,169854884741652554,female
7788,49,169854884741652554,male
7789,53,169854884741652554,female
7790,53,3708624609955414339,male
7791,45,3708624609955414339,female
7792,47,3708624609955414339,female
7793,43,3708624609955414339,female
7794,56,3708624609955414339,female
7795,56,1835132804289989526,male
7796,52,1835132804289989526,male
7797,54,1835132804289989526,male
7798,56,1835132804289989526,male
7799,50,1835132804289989526,male
7800,49,1835132804289989526,female
7801,50,344338099914658416,female
7802,54,344338099914658416,male
7803,58,344338099914658416,male
7804,48,344338099914658416,female
7805,49,344338099914658416,male
7806,49,344338099914658416,female
7807,57,344338099914658416,female
7808,53,8800304863528971642,female
7809,50,195434588004709231,male
7810,53,195434588004709231,male
7811,52,195434588004709231,female
7812,44,195434588004709231,male
7813,49,195434588004709231,female
7814,47,195434588004709231,female
7815,45,854434256389492978,male
7816,41,854434256389492978,male
7817,48,3131378609982399583,male
7818,48,3131378609982399583,male
7819,55,3131378609982399583,male
7820,54,3131378609982399583,male
7821,52,3131378609982399583,female
7822,41,2533769468325451038,male
7823,47,2533769468325451038,male
7824,49,9076419614508247108,male
7825,45,9076419614508247108,female
7826,45,9076419614508247108,female
7827,52,9076419614508247108,female
7828,51,9076419614508247108,female
7829,57,2348681849763325965,female
7830,52,2348681849763325965,female
7831,45,2348681849763325965,female
7832,45,2348681849763325965,female
7833,48,2348681849763325965,female
7834,51,2134229956335427014,female
7835,49,2134229956335427014,female
7836,47,2134229956335427014,male
7837,48,2134229956335427014,male
7838,52,7282058185499112847,female
7839,48,7282058185499112847,female
7840,48,7169974092956652971,female
7841,54,7169974092956652971,female
7842,40,7169974092956652971,female
7843,44,7169974092956652971,male
7844,43,7169974092956652971,male
7845,50,9530536315613357862,male
7846,47,9530536315613357862,male
7847,49,9530536315613357862,female
7848,48,9530536315613357862,male
7849,49,9530536315613357862,female
7850,49,9530536315613357862,female
7851,56,4376572204985925602,male
7852,56,8579647481420425960,female
7853,51,8579647481420425960,male
7854,55,444821471625212420,female
7855,50,1999942187402858600,female
7856,49,1999942187402858600,female
7857,46,3700714855829972615,female
7858,52,3700714855829972615,female
7859,51,3700714855829972615,male
7860,27,597489337358394308,female
7861,24,597489337358394308,male
7862,28,597489337358394308,female
7863,27,597489337358394308,female
7864,53,7012131705583674177,female
7865,51,7012131705583674177,male
7866,43,7012131705583674177,female
7867,56,7012131705583674177,female
7868,53,7012131705583674177,female
7869,56,7012131705583674177,male
7870,46,6448510043360208590,male
7871,50,6448510043360208590,male
7872,51,6448510043360208590,male
7873,50,668741043882663600,male
7874,55,668741043882663600,male
7875,53,2377126524987232945,male
7876,43,2377126524987232945,male
7877,50,2377126524987232945,female
7878,54,2377126524987232945,male
7879,53,2377126524987232945,male
7880,54,2377126524987232945,female
7881,53,2377126524987232945,male
7882,46,2377126524987232945,female
7883,54,2377126524987232945,male
7884,53,96843987855909025,female
7885,54,96843987855909025,male
7886,52,96843987855909025,male
7887,49,96843987855909025,female
7888,46,96843987855909025,male
7889,50,96843987855909025,female
7890,51,96843987855909025,male
7891,49,96843987855909025,female
7892,37,3538189268879245816,male
7893,53,3538189268879245816,female
7894,55,3538189268879245816,female
7895,50,3538189268879245816,male
7896,54,3140693833607536032,female
7897,52,3140693833607536032,female
7898,52,3140693833607536032,male
7899,49,3140693833607536032,male
7900,55,3140693833607536032,female
7901,45,5481081028229796179,male
7902,49,4901167500019826035,female
7903,53,4901167500019826035,female
7904,55,4901167500019826035,female
7905,54,4901167500019826035,male
7906,44,4901167500019826035,male
7907,53,4901167500019826035,female
7908,48,4901167500019826035,female
7909,52,4901167500019826035,male
7910,52,1413421667450087159,female
7911,50,2172673240713669509,female
7912,56,2172673240713669509,male
7913,51,502079743101647640,male
7914,50,502079743101647640,male
7915,52,502079743101647640,female
7916,54,2349699258952144857,male
7917,55,2349699258952144857,female
7918,49,2349699258952144857,female
7919,50,2349699258952144857,male
7920,49,2349699258952144857,female
7921,57,2349699258952144857,female
7922,55,2349699258952144857,female
7923,52,7787440954328108933,female
7924,51,7787440954328108933,female
7925,49,861119374856945605,male
7926,45,861119374856945605,male
7927,49,861119374856945605,male
7928,52,9078321444578002385,male
7929,45,1468765833487358103,female
7930,50,1468765833487358103,female
7931,48,625087577271634600,male
7932,54,7770933674059715179,female
7933,52,7770933674059715179,male
7934,45,7770933674059715179,male
7935,46,1828339986405784308,male
7936,50,1828339986405784308,female
7937,49,1828339986405784308,male
7938,46,1828339986405784308,male
7939,53,1828339986405784308,male
7940,50,8573185463089844920,male
7941,50,7956245656986449961,female
7942,46,7956245656986449961,male
7943,49,7956245656986449961,female
7944,48,7956245656986449961,female
7945,41,7956245656986449961,female
7946,50,3008692530676970793,female
7947,50,547013638763660090,female
7948,49,547013638763660090,male
7949,52,656429934624637021,male
7950,47,158490408567482105,female
7951,59,158490408567482105,female
7952,48,158490408567482105,female
7953,49,158490408567482105,female
7954,49,158490408567482105,male
7955,48,158490408567482105,female
7956,54,158490408567482105,female
7957,49,158490408567482105,male
7958,48,1160655632139723710,male
7959,51,1160655632139723710,female
7960,52,1160655632139723710,female
7961,50,6467955684042708036,female
7962,56,7463172420271311409,female
7963,54,7463172420271311409,female
7964,44,7463172420271311409,male
7965,55,7463172420271311409,female
7966,48,7463172420271311409,male
7967,46,939020494867094014,male
7968,56,939020494867094014,female
7969,47,3722870758995966573,female
7970,50,8983751556062713329,male
7971,51,8983751556062713329,female
7972,55,515770511624914543,female
7973,55,515770511624914543,male
7974,51,439226753637545757,female
7975,46,439226753637545757,female
7976,53,439226753637545757,male
7977,46,439226753637545757,male
7978,53,439226753637545757,male
7979,46,439226753637545757,male
7980,56,439226753637545757,male
7981,44,439226753637545757,male
7982,48,5632994425337545327,male
7983,52,5632994425337545327,female
7984,47,5632994425337545327,male
7985,55,593564601992081966,male
7986,50,593564601992081966,male
7987,48,593564601992081966,male
7988,48,593564601992081966,female
7989,49,593564601992081966,male
7990,51,41938820295489339,female
7991,49,41938820295489339,female
7992,49,41938820295489339,male
7993,51,41938820295489339,female
7994,47,770704534881133670,female
7995,52,770704534881133670,female
7996,47,770704534881133670,male
7997,52,770704534881133670,male
7998,45,770704534881133670,male
7999,50,770704534881133670,male
8000,53,770704534881133670,female
8001,51,5306924012372478603,male
8002,52,5306924012372478603,female
8003,52,8761401299376451102,male
8004,45,8761401299376451102,male
8005,52,9276023667336827655,female
8006,55,9276023667336827655,male
8007,47,1395211458092919776,male
8008,48,7873937527041182412,female
8009,57,7873937527041182412,male
8010,58,6630027914163180636,male
8011,46,6630027914163180636,female
8012,47,6630027914163180636,female
8013,46,387849079599046538,female
8014,50,387849079599046538,female
8015,44,2790290625227220214,male
8016,49,2790290625227220214,male
8017,53,2790290625227220214,male
8018,52,2790290625227220214,female
8019,54,2790290625227220214,female
8020,51,2790290625227220214,female
8021,50,2790290625227220214,male
8022,54,2790290625227220214,female
8023,55,2790290625227220214,female
8024,49,2790290625227220214,male
8025,46,2790290625227220214,male
8026,47,2790290625227220214,female
8027,52,8151896772745241193,male
8028,55,8151896772745241193,female
8029,52,8151896772745241193,female
8030,43,8151896772745241193,male
8031,60,8151896772745241193,male
8032,48,8151896772745241193,female
8033,54,8151896772745241193,female
8034,57,8151896772745241193,male
8035,49,8151896772745241193,female
8036,48,8151896772745241193,female
8037,44,8151896772745241193,male
8038,45,856463513443144738,male
8039,45,2662857964839381819,female
8040,54,2662857964839381819,female
8041,55,2662857964839381819,male
8042,46,2662857964839381819,female
8043,54,2662857964839381819,male
8044,54,2662857964839381819,female
8045,45,2662857964839381819,female
8046,44,2662857964839381819,male
8047,42,2662857964839381819,female
8048,49,6698595814877741268,female
8049,50,7038697118498459952,male
8050,54,7539934390050787857,male
8051,49,7539934390050787857,male
8052,44,7539934390050787857,male
8053,45,1478676114594382999,female
8054,51,2727750796868650668,male
8055,47,2727750796868650668,female
8056,52,8832229039690729204,female
8057,56,4504720902999431932,male
8058,45,3088956989442559269,female
8059,53,3055210275041063750,female
8060,49,7108454213160487838,female
8061,44,2295240953686921101,male
8062,50,2295240953686921101,female
8063,46,3545109447122075336,male
8064,43,1144189395052969889,male
8065,43,6049426563900129061,female
8066,61,4090254339243061472,male
8067,50,6889995809478638827,male
8068,48,6413819377788473042,female
8069,52,6413819377788473042,female
8070,49,7404450717900707917,male
8071,47,7316352846759466679,female
8072,51,4071242449941776840,male
8073,56,863564667130884283,male
8074,45,863564667130884283,male
8075,47,6970205212674699450,male
8076,51,6970205212674699450,female
8077,50,6970205212674699450,male
8078,47,6970205212674699450,male
8079,52,6970205212674699450,female
8080,52,7813186643472514760,female
8081,47,7813186643472514760,female
8082,47,9968035159703740191,male
8083,54,9968035159703740191,male
8084,48,9968035159703740191,male
8085,49,9968035159703740191,female
8086,52,79656074413776629,female
8087,41,79656074413776629,female
8088,50,2217355463780107340,male
8089,46,2217355463780107340,female
8090,49,2217355463780107340,male
8091,52,1048387524675825671,female
8092,54,1048387524675825671,female
8093,57,1048387524675825671,female
8094,52,1048387524675825671,female
8095,54,1048387524675825671,male
8096,53,9269048191224173747,female
8097,55,5106751521300969299,female
8098,53,5106751521300969299,male
8099,57,5106751521300969299,female
8100,53,5106751521300969299,male
8101,51,553368558009293652,female
8102,53,553368558009293652,male
8103,54,9053359699050904883,female
8104,47,9053359699050904883,male
8105,55,9207818451392214469,female
8106,47,9207818451392214469,female
8107,48,9207818451392214469,male
8108,53,9207818451392214469,male
8109,51,371943164406822128,male
8110,59,371943164406822128,male
8111,58,7845967413109542320,female
8112,43,7845967413109542320,male
8113,51,7845967413109542320,male
8114,53,7845967413109542320,female
8115,46,1852474862116270404,male
8116,49,2349461252171876066,male
8117,55,2349461252171876066,male
8118,51,2349461252171876066,male
8119,47,167578525300211228,female
8120,49,1578983142002266044,male
8121,56,1578983142002266044,female
8122,50,5727689295522031666,male
8123,50,5727689295522031666,male
8124,47,5727689295522031666,male
8125,47,5727689295522031666,male
8126,46,2505213816959087958,male
8127,44,2505213816959087958,female
8128,50,2505213816959087958,female
8129,50,2505213816959087958,female
8130,52,2505213816959087958,female
8131,53,2505213816959087958,male
8132,45,253940903586003186,male
8133,50,253940903586003186,female
8134,51,253940903586003186,female
8135,46,253940903586003186,female
8136,56,253940903586003186,female
8137,47,253940903586003186,female
8138,57,7284466025557220497,female
8139,48,7284466025557220497,male
8140,50,7284466025557220497,male
8141,46,7284466025557220497,female
8142,54,7284466025557220497,female
8143,50,7284466025557220497,female
8144,54,7284466025557220497,female
8145,57,7284466025557220497,male
8146,42,7284466025557220497,female
8147,52,7284466025557220497,male
8148,43,7350727860294658830,female
8149,52,491427743200379908,male
8150,51,491427743200379908,male
8151,51,491427743200379908,female
8152,43,491427743200379908,female
8153,52,235594707904808624,male
8154,51,5864660038605471307,female
8155,48,510399340773152452,female
8156,53,2386169796638986389,female
8157,55,2386169796638986389,female
8158,53,2386169796638986389,female
8159,54,2386169796638986389,female
8160,53,9801270104963945292,male
8161,53,9801270104963945292,male
8162,48,9801270104963945292,male
8163,53,20941213751022444,female
8164,41,20941213751022444,male
8165,50,20941213751022444,male
8166,52,20941213751022444,female
8167,51,20941213751022444,female
8168,54,20941213751022444,female
8169,49,6430571014112609987,female
8170,45,6430571014112609987,male
8171,50,6430571014112609987,female
8172,49,6430571014112609987,female
8173,50,6430571014112609987,male
8174,56,2404730522088263435,male
8175,47,2404730522088263435,female
8176,49,1646747992905805330,male
8177,41,1618884882553763938,female
8178,54,1618884882553763938,male
8179,53,1618884882553763938,female
8180,50,1618884882553763938,male
8181,53,1618884882553763938,male
8182,56,1618884882553763938,male
8183,51,1618884882553763938,male
8184,51,1618884882553763938,female
8185,41,1618884882553763938,male
8186,51,9238627988469145785,male
8187,45,2536748109553034322,female
8188,54,759913108523269841,male
8189,49,6766852274145624203,male
8190,49,6766852274145624203,female
8191,53,9846359776693659031,male
8192,49,3764170977560568314,male
8193,49,3764170977560568314,female
8194,45,4066299647455540337,female
8195,49,6803371393192136951,male
8196,42,6803371393192136951,female
8197,46,7813149961404844386,female
8198,49,7813149961404844386,female
8199,47,7813149961404844386,male
8200,45,377374830135310453,male
8201,51,1091802616723319272,female
8202,55,1091802616723319272,male
8203,47,4774637035965571033,male
8204,45,6006657047016577071,male
8205,57,6006657047016577071,male
8206,52,6006657047016577071,female
8207,51,1492792022571405239,female
8208,48,7256273857089897633,female
8209,60,8726963264231955599,male
8210,52,4100254762425335988,male
8211,48,4100254762425335988,female
8212,47,4100254762425335988,male
8213,48,4100254762425335988,male
8214,55,57216119262557235,female
8215,48,57216119262557235,female
8216,49,57216119262557235,male
8217,41,1721806610766296421,male
8218,53,7976621551830058686,female
8219,41,7976621551830058686,male
8220,52,7976621551830058686,female
8221,53,3529021574881130911,male
8222,55,3529021574881130911,female
8223,44,3529021574881130911,female
8224,51,3529021574881130911,male
8225,44,773808986747306437,female
8226,53,773808986747306437,male
8227,46,752227123296140158,male
8228,55,752227123296140158,male
8229,54,752227123296140158,male
8230,50,752227123296140158,female
8231,55,752227123296140158,female
8232,46,752227123296140158,female
8233,49,9127648314670892401,male
8234,48,9127648314670892401,female
8235,47,9127648314670892401,female
8236,57,9127648314670892401,male
8237,55,9127648314670892401,male
8238,52,3133737594655532095,female
8239,47,3133737594655532095,male
8240,48,3133737594655532095,female
8241,49,3133737594655532095,female
8242,50,3133737594655532095,female
8243,46,8894186086393552891,female
8244,43,2689318104904444038,female
8245,56,2689318104904444038,female
8246,54,2689318104904444038,male
8247,43,2689318104904444038,female
8248,52,2689318104904444038,female
8249,44,2689318104904444038,female
8250,53,2689318104904444038,female
8251,48,2689318104904444038,male
8252,54,2689318104904444038,female
8253,48,1709922121501026166,male
8254,50,3716357495252024311,male
8255,46,3716357495252024311,female
8256,47,3741029495705540856,female
8257,51,3741029495705540856,male
8258,53,3741029495705540856,male
8259,52,3741029495705540856,female
8260,53,3741029495705540856,female
8261,51,1035287577797151816,female
8262,49,4529245720390475345,female
8263,51,3843258333728825777,male
8264,43,605298878287002654,female
8265,47,67566216922331849,female
8266,49,67566216922331849,male
8267,49,2287406421504796570,female
8268,50,2287406421504796570,male
8269,53,3857043812510146001,male
8270,48,79204932396995037,female
8271,56,387539919956993522,male
8272,49,1957458976293878100,male
8273,51,1957458976293878100,male
8274,49,633090494027651510,male
8275,47,633090494027651510,female
8276,51,6434737895703616541,male
8277,50,9672097680372886188,male
8278,52,9672097680372886188,male
8279,46,9672097680372886188,female
8280,50,1191806581069633765,female
8281,52,1191806581069633765,female
8282,51,1191806581069633765,male
8283,53,1191806581069633765,female
8284,57,1578983142002266044,male
8285,53,1578983142002266044,female
8286,50,8149619824926013783,female
8287,51,8149619824926013783,male
8288,48,339607919256111349,male
8289,50,339607919256111349,female
8290,45,4786162895403148605,male
8291,56,9607694910197531314,female
8292,57,9607694910197531314,male
8293,43,9607694910197531314,female
8294,45,4559937413688663213,male
8295,43,4559937413688663213,female
8296,45,4786162895403148605,male
8297,51,4786162895403148605,male
8298,42,6847022427590388886,male
8299,44,6847022427590388886,male
8300,60,6847022427590388886,male
8301,22,3888042706246168759,male
8302,26,3888042706246168759,male
8303,49,7865812508027554896,male
8304,52,7865812508027554896,male
8305,50,7865812508027554896,male
8306,49,103234801488366057,female
8307,57,103234801488366057,male
8308,52,103234801488366057,male
8309,50,103234801488366057,male
8310,49,1978060402738405098,female
8311,54,9037855677717484048,male
8312,48,9037855677717484048,male
8313,52,545209862900348723,female
8314,50,545209862900348723,female
8315,57,2633688470819438128,female
8316,57,2633688470819438128,male
8317,52,2633688470819438128,female
8318,47,2633688470819438128,male
8319,55,725981616433523164,female
8320,53,725981616433523164,female
8321,45,725981616433523164,female
8322,50,725981616433523164,male
8323,56,725981616433523164,male
8324,45,725981616433523164,male
8325,43,725981616433523164,female
8326,50,725981616433523164,male
8327,51,26329820781202527,male
8328,55,26329820781202527,male
8329,59,26329820781202527,male
8330,47,2604472846435898379,male
8331,47,2604472846435898379,male
8332,49,2919716928934208535,male
8333,47,2919716928934208535,female
8334,54,2919716928934208535,male
8335,54,2919716928934208535,male
8336,51,2919716928934208535,male
8337,49,2919716928934208535,male
8338,47,2919716928934208535,male
8339,53,2919716928934208535,male
8340,42,2919716928934208535,male
8341,44,2919716928934208535,female
8342,56,2575337741997523606,female
8343,41,2575337741997523606,male
8344,46,2575337741997523606,male
8345,51,2575337741997523606,female
8346,50,2575337741997523606,male
8347,47,2575337741997523606,male
8348,48,780253600713375371,female
8349,51,780253600713375371,female
8350,56,780253600713375371,male
8351,54,780253600713375371,male
8352,56,780253600713375371,female
8353,51,780253600713375371,male
8354,54,780253600713375371,female
8355,41,780253600713375371,male
8356,54,9421912012077740280,female
8357,44,9421912012077740280,male
8358,54,9421912012077740280,male
8359,49,9421912012077740280,male
8360,50,3921649958751416379,male
8361,52,3921649958751416379,male
8362,51,3921649958751416379,male
8363,52,7273056780415192375,male
8364,46,7273056780415192375,female
8365,54,4013965518417405272,male
8366,55,4013965518417405272,female
8367,54,4013965518417405272,male
8368,50,465397546668226126,female
8369,49,465397546668226126,female
8370,47,465397546668226126,male
8371,52,465397546668226126,female
8372,57,465397546668226126,female
8373,48,465397546668226126,female
8374,45,465397546668226126,female
8375,50,465397546668226126,female
8376,53,465397546668226126,male
8377,52,465397546668226126,female
8378,50,465397546668226126,male
8379,49,465397546668226126,male
8380,46,465397546668226126,male
8381,56,4879562471912018386,female
8382,44,4879562471912018386,male
8383,50,4879562471912018386,male
8384,49,4879562471912018386,female
8385,51,6214016505412778340,male
8386,47,9911363060681535330,female
8387,46,3215729429198564415,female
8388,49,2078583228250254997,male
8389,49,3515453378186105003,male
8390,59,9715798393834232864,male
8391,52,1740516675967625074,male
8392,54,1131086328893373855,male
8393,47,533462479025888957,male
8394,48,1324866380268873022,male
8395,51,4293807246358895318,female
8396,54,4293807246358895318,male
8397,44,5216258683347805755,male
8398,46,5216258683347805755,female
8399,44,5216258683347805755,female
8400,42,4600960627022225242,female
8401,50,7930731506451371847,female
8402,51,7435052038545127483,male
8403,51,7435052038545127483,male
8404,45,4748015823262497744,male
8405,48,4748015823262497744,male
8406,47,4533050097351388791,female
8407,49,4533050097351388791,male
8408,48,4533050097351388791,male
8409,51,2208179340101029302,male
8410,53,2208179340101029302,male
8411,43,2208179340101029302,male
8412,44,2208179340101029302,female
8413,42,2208179340101029302,female
8414,44,2208179340101029302,female
8415,43,2208179340101029302,male
8416,53,2208179340101029302,male
8417,42,2208179340101029302,male
8418,49,1596912606849218999,female
8419,51,1096278048231856532,female
8420,27,391659178324668475,female
8421,27,391659178324668475,female
8422,51,24304007537579808,male
8423,46,24304007537579808,female
8424,52,24304007537579808,female
8425,44,24304007537579808,male
8426,51,7396384706323570886,male
8427,52,7396384706323570886,male
8428,51,7396384706323570886,female
8429,53,7396384706323570886,female
8430,50,7396384706323570886,female
8431,55,148135394525872002,male
